season,team_alias,team_basket,player_full_name,event_coord_x,event_coord_y,event_type,type,shot_made,shot_type,shot_subtype,three_point_shot,points_scored
2015,UNC,left,Justin Jackson,77.0,44.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Nate Britt,1058.0,41.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Marcus Paige,282.0,115.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Toby Egbuna,223.0,512.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Joel Berry II,852.0,462.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Nate Britt,824.0,146.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Marcus Paige,904.0,509.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Joel Berry II,837.0,137.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Marcus Paige,927.0,65.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Joel Berry II,987.0,558.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Theo Pinson,776.0,198.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Justin Jackson,116.0,40.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Brandon Robinson,958.0,40.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Luke Maye,813.0,140.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Luke Maye,790.0,257.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Nate Britt,345.0,342.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Brandon Robinson,875.0,503.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Joel Berry II,875.0,486.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Justin Jackson,297.0,112.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Justin Jackson,780.0,321.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Justin Jackson,859.0,102.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Nate Britt,1081.0,576.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Nate Britt,787.0,274.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Marcus Paige,233.0,74.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Joel Berry II,299.0,428.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Justin Jackson,792.0,290.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Joel Berry II,786.0,305.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Justin Jackson,273.0,75.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Marcus Paige,99.0,24.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Nate Britt,130.0,545.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Joel Berry II,789.0,297.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Justin Jackson,1017.0,23.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Justin Jackson,1059.0,554.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Theo Pinson,793.0,341.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Brandon Robinson,346.0,328.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Justin Jackson,839.0,488.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Joel Berry II,356.0,317.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Marcus Paige,235.0,505.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Justin Jackson,849.0,125.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Kenny Williams,1042.0,32.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Justin Jackson,782.0,440.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Marcus Paige,876.0,500.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Joel Berry II,325.0,370.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,J.P. Tokoto,212.0,60.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Marcus Paige,765.0,370.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Joel Berry II,254.0,486.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Justin Jackson,266.0,121.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Kenny Williams,123.0,547.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Nate Britt,831.0,451.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Justin Jackson,335.0,211.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Joel Berry II,237.0,140.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Justin Jackson,125.0,29.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Justin Jackson,1004.0,37.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Kenny Williams,173.0,26.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Nate Britt,333.0,225.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Nate Britt,67.0,568.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Justin Jackson,333.0,231.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Nate Britt,323.0,392.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Justin Jackson,60.0,554.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Joel Berry II,409.0,194.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Justin Jackson,357.0,204.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Joel Berry II,879.0,44.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Marcus Paige,878.0,500.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Justin Jackson,235.0,513.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Marcus Paige,182.0,524.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Justin Jackson,212.0,80.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Joel Berry II,267.0,490.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Justin Jackson,873.0,99.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Joel Berry II,318.0,335.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Justin Jackson,779.0,112.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Justin Jackson,332.0,256.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Marcus Paige,259.0,509.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Nate Britt,325.0,434.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Justin Jackson,927.0,530.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Marcus Paige,762.0,366.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Marcus Paige,189.0,58.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Marcus Paige,872.0,72.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Nate Britt,1044.0,568.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Theo Pinson,782.0,311.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Joel Berry II,108.0,29.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Marcus Paige,328.0,228.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Justin Jackson,260.0,115.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Andrew Platek,837.0,113.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Luke Maye,790.0,310.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Joel Berry II,299.0,118.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Marcus Paige,907.0,509.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Cameron Johnson,387.0,239.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Joel Berry II,354.0,276.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Joel Berry II,332.0,345.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Joel Berry II,835.0,130.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Nate Britt,801.0,394.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Nate Britt,333.0,298.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Joel Berry II,325.0,192.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Theo Pinson,815.0,392.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Theo Pinson,273.0,459.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,J.P. Tokoto,814.0,147.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Marcus Paige,319.0,177.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Nate Britt,859.0,105.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Joel Berry II,772.0,276.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Luke Maye,314.0,144.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Justin Jackson,770.0,359.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Marcus Paige,330.0,174.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Joel Berry II,889.0,61.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Justin Jackson,837.0,126.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Joel Berry II,199.0,530.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Luke Maye,281.0,476.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Kenny Williams,863.0,65.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Kenny Williams,796.0,304.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Kenny Williams,337.0,317.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Kenny Williams,935.0,75.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Cameron Johnson,1034.0,33.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Kenny Williams,849.0,527.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,1075.0,579.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Justin Jackson,295.0,492.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Cameron Johnson,738.0,351.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Cameron Johnson,309.0,137.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,794.0,132.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,818.0,427.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Joel Berry II,319.0,143.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Theo Pinson,311.0,82.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,794.0,137.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Cameron Johnson,792.0,207.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Luke Maye,1082.0,562.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Luke Maye,813.0,140.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Kenny Williams,133.0,41.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Nate Britt,308.0,424.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Marcus Paige,400.0,51.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Justin Jackson,783.0,281.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Cameron Johnson,322.0,455.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Kenny Williams,986.0,555.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,837.0,462.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Andrew Platek,878.0,105.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Seventh Woods,50.0,20.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Jalek Felton,799.0,310.0,threepointmiss,fieldgoal,false,jump shot,step back,true,
2017,UNC,left,Joel Berry II,119.0,561.0,threepointmiss,fieldgoal,false,jump shot,step back,true,
2017,UNC,right,Joel Berry II,821.0,81.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Theo Pinson,783.0,306.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Brandon Robinson,1042.0,94.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Theo Pinson,316.0,394.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Kenny Williams,844.0,80.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Jalek Felton,284.0,109.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Joel Berry II,309.0,156.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Theo Pinson,332.0,253.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Seventh Woods,848.0,482.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Kenny Williams,808.0,156.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Joel Berry II,322.0,152.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Joel Berry II,866.0,95.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Kenny Williams,347.0,390.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Joel Berry II,381.0,273.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,887.0,506.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,797.0,174.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Cameron Johnson,971.0,551.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Cameron Johnson,397.0,248.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Cameron Johnson,842.0,459.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Kenny Williams,211.0,524.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Kenny Williams,790.0,259.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Joel Berry II,311.0,125.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Cameron Johnson,901.0,71.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Justin Jackson,758.0,305.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Kenny Williams,876.0,509.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Nate Britt,71.0,552.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Luke Maye,1068.0,26.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Justin Jackson,776.0,226.0,threepointmiss,fieldgoal,false,jump shot,pullup,true,
2017,UNC,left,Luke Maye,44.0,562.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Marcus Paige,308.0,421.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Marcus Paige,887.0,510.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Kenny Williams,337.0,373.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Cameron Johnson,58.0,30.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Theo Pinson,340.0,287.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Marcus Paige,784.0,414.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Marcus Paige,872.0,80.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Justin Jackson,196.0,65.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Nate Britt,911.0,526.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Joel Berry II,71.0,42.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Theo Pinson,775.0,270.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Seventh Woods,1048.0,17.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Marcus Paige,793.0,185.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Nate Britt,188.0,51.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Theo Pinson,842.0,492.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Nate Britt,244.0,497.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,793.0,423.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Joel Berry II,209.0,78.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Nate Britt,259.0,68.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Stilman White,98.0,44.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Justin Jackson,326.0,373.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Brandon Robinson,768.0,263.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Marcus Paige,295.0,147.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Jalek Felton,319.0,396.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,1006.0,557.0,threepointmiss,fieldgoal,false,jump shot,step back,true,
2015,UNC,right,Justin Jackson,996.0,548.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Joel Berry II,975.0,51.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Cameron Johnson,58.0,560.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Justin Jackson,752.0,344.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Theo Pinson,834.0,489.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Cameron Johnson,343.0,417.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,776.0,228.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Kenny Williams,803.0,410.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Cameron Johnson,287.0,118.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Kenny Williams,266.0,475.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Justin Jackson,956.0,48.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Justin Jackson,776.0,259.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Nate Britt,1020.0,554.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Marcus Paige,361.0,252.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Theo Pinson,810.0,152.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Justin Jackson,820.0,37.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Justin Jackson,352.0,318.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Andrew Platek,40.0,568.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Justin Jackson,329.0,315.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Joel Berry II,314.0,400.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Cameron Johnson,954.0,543.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Brandon Robinson,786.0,312.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Marcus Paige,257.0,486.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,911.0,53.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,813.0,440.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Cameron Johnson,807.0,406.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Luke Maye,923.0,54.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Jalek Felton,773.0,290.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Cameron Johnson,349.0,171.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Joel Berry II,366.0,235.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Cameron Johnson,329.0,394.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Cameron Johnson,794.0,465.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,834.0,82.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Luke Maye,793.0,432.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,787.0,296.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,793.0,298.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,786.0,178.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Kenny Williams,325.0,434.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Joel Berry II,63.0,558.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Cameron Johnson,316.0,200.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Kenny Williams,949.0,543.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Joel Berry II,194.0,545.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Kane Ma,752.0,428.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Brandon Robinson,82.0,550.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Justin Jackson,332.0,280.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Cameron Johnson,212.0,527.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Joel Berry II,259.0,499.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Brandon Robinson,851.0,492.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Joel Berry II,352.0,252.0,threepointmiss,fieldgoal,false,jump shot,step back,true,
2016,UNC,right,Justin Jackson,821.0,428.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Seventh Woods,818.0,389.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Joel Berry II,154.0,543.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Cameron Johnson,797.0,157.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Joel Berry II,291.0,119.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Joel Berry II,353.0,174.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Justin Jackson,335.0,232.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Theo Pinson,789.0,442.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Joel Berry II,786.0,310.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Cameron Johnson,137.0,562.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Theo Pinson,790.0,309.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Seventh Woods,787.0,338.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Andrew Platek,1042.0,30.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,left,Marcus Paige,297.0,468.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Theo Pinson,58.0,43.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Joel Berry II,328.0,399.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,right,Cameron Johnson,907.0,537.0,threepointmiss,fieldgoal,false,jump shot,,true,
2015,UNC,right,Marcus Paige,882.0,81.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Luke Maye,863.0,500.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Joel Berry II,263.0,69.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Joel Berry II,335.0,298.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Justin Jackson,780.0,287.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Marcus Paige,244.0,514.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Justin Jackson,58.0,548.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Justin Jackson,972.0,22.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Joel Berry II,865.0,81.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Marcus Paige,768.0,303.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Marcus Paige,194.0,53.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,Justin Jackson,928.0,528.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,left,Marcus Paige,274.0,476.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Andrew Platek,333.0,147.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Kenny Williams,299.0,150.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Kenny Williams,305.0,192.0,threepointmiss,fieldgoal,false,jump shot,,true,
2017,UNC,left,Kenny Williams,249.0,109.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Theo Pinson,285.0,136.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,right,Justin Jackson,793.0,202.0,threepointmiss,fieldgoal,false,jump shot,pullup,true,
2016,UNC,left,Joel Berry II,281.0,108.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Joel Berry II,268.0,479.0,threepointmiss,fieldgoal,false,jump shot,,true,
2016,UNC,left,Joel Berry II,260.0,485.0,threepointmiss,fieldgoal,false,jump shot,,true,
2014,UNC,right,J.P. Tokoto,959.0,538.0,threepointmiss,fieldgoal,false,jump shot,,true,
